,id,lieu,heure,jour,prix,distance,nombre de partants,corde,température,vent,numero de départ,nom cheval,sexe cheval,age cheval,fer,driver,entraineur,gain,musique monté,musique attelé,cote ouverture,cote fermeture,place,temps : en secondes
131,705,NANTES, 16h30,4 Jan,16000,3000,20,gauche,15,37,18.0,Brise De Memart.,F,7,False,J.Lehericey,H.Gilles-,82780,"[8, 8]",[],22,29,False,False
132,706,NANTES, 16h30,4 Jan,16000,3000,20,gauche,15,37,19.0,Bruce Stelaroz,H,7,deferre_anterieurs_posterieurs,M.Pean,S.g.Dupont-,83460,"[4, 2]",[],4.7,5.5,1,75.31666666666666
133,707,NANTES, 16h30,4 Jan,16000,3000,20,gauche,15,37,20.0,Anow Djin,A,False,deferre_anterieurs_posterieurs,False,8P.Geray,False,[],[],False,44,False,False
134,736,CAGNES/MER., 14h05,5 Jan,32000,2925,16,gauche,18,3,1.0,Ursulo De Carel,H,10,False,ChristopherCorbi.,MlleM.a.Goetz,122320,['D'],[6],42,34,5,76.16666666666667
135,737,CAGNES/MER., 14h05,5 Jan,32000,2925,16,gauche,18,3,2.0,Univers D'olive.,H,10,False,F.Desmigneux,Ph.Deroyand,125830,"[8, 1]",[],9.8,6.6,False,False
136,738,CAGNES/MER., 14h05,5 Jan,32000,2925,16,gauche,18,3,3.0,Vilem De Beauvo.,A,False,deferre_anterieurs_posterieurs,False,9C.Toussaint,False,[],[],False,43,7,76.33333333333333
137,739,CAGNES/MER., 14h05,5 Jan,32000,2925,16,gauche,18,3,4.0,Uristan De Bren.,H,10,deferre_anterieurs_posterieurs,Mlle.E.Callier,P.Callier,141270,"[7, 'D']",[],14,16,False,False
138,740,CAGNES/MER., 14h05,5 Jan,32000,2925,16,gauche,18,3,5.0,Un Beau Jour,H,10,deferre_anterieurs_posterieurs,Mme.LaetitiaGout,T.Aguiar,146270,"[9, 'D']",[],24,51,False,False
139,741,CAGNES/MER., 14h05,5 Jan,32000,2925,16,gauche,18,3,6.0,Aurore De Mael,F,8,deferre_anterieurs_posterieurs,Mlle.M.Blot,MmeF.Blot-cariot,149100,"[0, 6]",[],17,24,False,76.33333333333333
140,742,CAGNES/MER., 14h05,5 Jan,32000,2925,16,gauche,18,3,7.0,Vazarka Max,F,9,deferre_anterieurs_posterieurs,A.Lamy,M.Bouchez,153240,"[0, 3]",[],4.3,4.7,1,77.33333333333333
141,743,CAGNES/MER., 14h05,5 Jan,32000,2925,16,gauche,18,3,8.0,Accroche Coeur,A,False,deferre_anterieurs_posterieurs,False,8K.Thonnerieux,False,[],[],False,21,9,77.16666666666667
142,744,CAGNES/MER., 14h05,5 Jan,32000,2925,16,gauche,18,3,9.0,Vif D'or Blanc,H,9,deferre_anterieurs_posterieurs,Mlle.E.Desmigneux,J.f.Senet,153970,"['D', 1]",[],5.7,5.5,4,76.0
143,745,CAGNES/MER., 14h05,5 Jan,32000,2925,16,gauche,18,3,10.0,Uppercut Du Ban.,H,10,deferre_posterieurs,W.Baudy,W.Baudy,154990,[0],['D'],42,49,8,76.5
144,746,CAGNES/MER., 14h05,5 Jan,32000,2925,16,gauche,18,3,11.0,Uriako De Villi.,M,10,False,Mlle.M.Ducre,T.Aguiar,160620,[2],['D'],65,27,False,False
145,747,CAGNES/MER., 14h05,5 Jan,32000,2925,16,gauche,18,3,12.0,Valderic,A,False,False,False,9R.Thonnerieux,False,[],[],False,65,2,76.33333333333333
146,748,CAGNES/MER., 14h05,5 Jan,32000,2925,16,gauche,18,3,13.0,Unctuous Charm,H,10,deferre_anterieurs_posterieurs,P.y.Verva,G.Thorel,164005,[],"['D', 'D']",23,17,1,77.33333333333333
147,749,CAGNES/MER., 14h05,5 Jan,32000,2925,16,gauche,18,3,14.0,Volcano Of Life,H,9,deferre_anterieurs_posterieurs,Mlle.M.Maumela,N.Vimond,167540,[],"[9, 0]",19,26,6,76.33333333333333
148,750,CAGNES/MER., 14h05,5 Jan,32000,2925,16,gauche,18,3,15.0,Uleos D'alb,H,10,deferre_anterieurs_posterieurs,M.Grumetz,J.f.Senet,171285,[],"[0, 'D']",33,34,False,False
149,751,CAGNES/MER., 14h05,5 Jan,32000,2925,16,gauche,18,3,16.0,Ulk Du Hauty,A,False,deferre_anterieurs,False,10Q.Seguin,False,[],[],False,4.8,3,76.5
150,784,CAGNES/MER., 15h40,5 Jan,20000,2925,18,gauche,18,3,1.0,Cool Haufor,H,6,False,W.Baudy,J.Guelpa,18740,['D'],['D'],89,133,2,78.0
151,785,CAGNES/MER., 15h40,5 Jan,20000,2925,18,gauche,18,3,2.0,Dick Des Malber.,H,5,deferre_anterieurs_posterieurs,Q.Seguin,N.Ensch,19200,[],"['D', 'D']",19,25,False,76.5
152,786,CAGNES/MER., 15h40,5 Jan,20000,2925,18,gauche,18,3,3.0,Bagheera De Bar.,F,7,False,Mlle.L.Masi,M.Govignon,25320,[6],['D'],33,121,3,78.16666666666667
153,787,CAGNES/MER., 15h40,5 Jan,20000,2925,18,gauche,18,3,4.0,Deesse D'urzy,F,5,deferre_anterieurs_posterieurs,Mlle.E.Callier,P.Callier,25720,['D'],[1],8.5,6.7,4,78.66666666666667
154,788,CAGNES/MER., 15h40,5 Jan,20000,2925,18,gauche,18,3,5.0,Copine Primo,F,6,False,M.Bailet,D.Cinier,26080,[],"['D', 3]",35,144,False,False
155,789,CAGNES/MER., 15h40,5 Jan,20000,2925,18,gauche,18,3,6.0,Cupidon De La C.,H,6,False,R.Thonnerieux,Th.Devouassoux,26240,[],"[8, 'D']",24,40,9,85.33333333333333
156,790,CAGNES/MER., 15h40,5 Jan,20000,2925,18,gauche,18,3,7.0,Colombine,F,6,False,Mlle.M.Ducre,P.Callier,26310,[3],[3],21,14,False,False
157,791,CAGNES/MER., 15h40,5 Jan,20000,2925,18,gauche,18,3,8.0,Calice,H,6,False,Mlle.M.Lable,E.Ohanessian,26460,[],"[1, 4]",25,17,False,False
158,792,CAGNES/MER., 15h40,5 Jan,20000,2925,18,gauche,18,3,9.0,Dear Dancer,M,5,False,A.Lamy,V.Foucault,28800,[6],['D'],6,4.1,5,78.66666666666667
159,793,CAGNES/MER., 15h40,5 Jan,20000,2925,18,gauche,18,3,10.0,Darelia De Fael,F,5,False,AxelLaigron,R.Mourice,29870,[],"[0, 6]",34,45,False,False
160,794,CAGNES/MER., 15h40,5 Jan,20000,2925,18,gauche,18,3,11.0,Baxo Des Caillo.,H,7,False,Mlle.E.Desmigneux,J.et.LeBec,44760,[],['R'],50,29,False,False
161,795,CAGNES/MER., 15h40,5 Jan,20000,2925,18,gauche,18,3,12.0,Brut De Pom,M,7,False,Mlle.N.Tether,Cl.Mathe,48840,['A'],['D'],196,139,1,84.83333333333333
162,796,CAGNES/MER., 15h40,5 Jan,20000,2925,18,gauche,18,3,13.0,Denver Du Bourg,H,5,deferre_anterieurs,F.Desmigneux,Ch.c.Degiorgio,50910,[4],[4],14,10,8,80.16666666666667
163,797,CAGNES/MER., 15h40,5 Jan,20000,2925,18,gauche,18,3,14.0,Castagneto,M,6,False,Mme.LaetitiaGout,L.Gout,52420,"[6, 0]",[],37,78,7,79.5
164,798,CAGNES/MER., 15h40,5 Jan,20000,2925,18,gauche,18,3,15.0,Cyr De Courtison,H,6,deferre_anterieurs,ChristopherCorbi.,Ch.a.Mary,52430,[],"[0, 'D']",6.1,6.4,False,False
165,799,CAGNES/MER., 15h40,5 Jan,20000,2925,18,gauche,18,3,16.0,Cesar D'erah,H,6,deferre_posterieurs,K.Thonnerieux,D.Alexandre,57360,['D'],[0],9.1,16,6,78.83333333333333
166,800,CAGNES/MER., 15h40,5 Jan,20000,2925,18,gauche,18,3,17.0,Bueno Honey,H,7,deferre_anterieurs_posterieurs,P.y.Verva,D.Alexandre,59385,['D'],['D'],7.6,7.9,False,False
167,801,CAGNES/MER., 15h40,5 Jan,20000,2925,18,gauche,18,3,18.0,Bolivar Jenilou,H,7,deferre_anterieurs_posterieurs,V.Reis,R.Mourice,59880,['D'],['D'],12,22,False,False
168,926,LA CEPIERE., 20h12,5 Jan,20000,2325,18,droite,13,9,1.0,Apollo De Ry,H,8,False,Mlle.M.Blot,J.m.Teillet,65780,"[2, 3]",[],5.3,7.3,9,77.66666666666667
169,927,LA CEPIERE., 20h12,5 Jan,20000,2325,18,droite,13,9,2.0,American Master,H,8,deferre_anterieurs_posterieurs,A.Abrivard,J.Foin,66420,[],"[2, 5]",3.6,4.5,False,76.5
170,928,LA CEPIERE., 20h12,5 Jan,20000,2325,18,droite,13,9,3.0,Voila Narcy,H,9,False,J.Matignon,D.Brossard,73710,[3],[3],27,26,4,76.83333333333333
171,929,LA CEPIERE., 20h12,5 Jan,20000,2325,18,droite,13,9,4.0,Alto Haufor,H,8,False,J.d.Ferreira,Y.Henry,75640,[1],[8],8,8.8,False,False
172,930,LA CEPIERE., 20h12,5 Jan,20000,2325,18,droite,13,9,5.0,Vraiment Majyc,H,9,deferre_posterieurs,S.Zamparo,J.h.Treich,84370,[8],[0],64,104,1,78.0
173,931,LA CEPIERE., 20h12,5 Jan,20000,2325,18,droite,13,9,6.0,Alto Douro,H,8,False,A.Honore,Ch.Feyte,86930,[],"['D', 2]",19,36,2,76.66666666666667
174,932,LA CEPIERE., 20h12,5 Jan,20000,2325,18,droite,13,9,7.0,Business Du Bou.,H,7,False,R..LeCreps,J.p.Lagenebre,89520,"['D', 4]",[],10,6.7,False,False
175,933,LA CEPIERE., 20h12,5 Jan,20000,2325,18,droite,13,9,8.0,Voyou De Jaho,H,9,deferre_posterieurs,M.Cantin,J.p.Lagenebre,90640,['D'],['D'],51,81,False,False
176,934,LA CEPIERE., 20h12,5 Jan,20000,2325,18,droite,13,9,9.0,Athos De La Crou,H,8,deferre_anterieurs_posterieurs,T.Bord,R.Goncet,91320,[],"[5, 7]",48,69,7,77.5
177,935,LA CEPIERE., 20h12,5 Jan,20000,2325,18,droite,13,9,10.0,Chipie Gali,F,6,deferre_anterieurs_posterieurs,CedricTerry,F.Terry,91540,[7],[0],13,10,3,76.83333333333333
178,936,LA CEPIERE., 20h12,5 Jan,20000,2325,18,droite,13,9,11.0,Bello Du Tillet,H,7,deferre_anterieurs_posterieurs,P.Gesret,G.Marty,94940,[],"[8, 7]",62,36,5,77.0
179,937,LA CEPIERE., 20h12,5 Jan,20000,2325,18,droite,13,9,12.0,Vaillant Winner,H,9,False,Mlle.A.Podio,G.Paille,95305,[0],[0],102,150,False,False
180,938,LA CEPIERE., 20h12,5 Jan,20000,2325,18,droite,13,9,13.0,Azdrowia,F,8,False,D.Laisis,R.Lacroix,98680,[],"[0, 'D']",95,145,8,77.33333333333333
181,939,LA CEPIERE., 20h12,5 Jan,20000,2325,18,droite,13,9,False,Vittorio,False,False,False,False,False,False,False,False,False,False,False,False
182,940,LA CEPIERE., 20h12,5 Jan,20000,2325,18,droite,13,9,15.0,Brutus D'havaro.,H,7,deferre_anterieurs_posterieurs,C.Gazengel,D.Cordeau,101980,[],"[5, 1]",16,11,False,False
183,941,LA CEPIERE., 20h12,5 Jan,20000,2325,18,droite,13,9,16.0,Beau Look De Ne.,H,7,deferre_posterieurs,Mlle.Ch.Louas,P.m.Manceau,103010,[0],[0],11,5.9,False,False
184,942,LA CEPIERE., 20h12,5 Jan,20000,2325,18,droite,13,9,17.0,Cerrine Du Bosc.,F,6,False,Mlle.C.Saout,E.Prudhon,103200,[],"[9, 8]",16,26,6,77.33333333333333
185,943,LA CEPIERE., 20h12,5 Jan,20000,2325,18,droite,13,9,18.0,Vanille De Glye.,F,9,False,M.Hadjira,P.Labrousse,103370,[0],[0],55,95,False,False
186,1063,VINCENNES, 14h36,6 Jan,70000,2175,10,gauche,8,7,False,1,P.y. Verva - 64,False,False,False,False,False,False,False,False,False,False,False
187,1064,VINCENNES, 14h36,6 Jan,70000,2175,10,gauche,8,7,False,2,Mlle Ch. Lefebvre - 30,False,False,False,False,False,False,False,False,False,False,False
188,1065,VINCENNES, 14h36,6 Jan,70000,2175,10,gauche,8,7,False,3,"D. Bonne 1'12""70 6,7",False,False,False,False,False,False,False,False,False,2,73.16666666666667
189,1066,VINCENNES, 14h36,6 Jan,70000,2175,10,gauche,8,7,False,4,"A. Angot 1'12""70 6,3",False,False,False,False,False,False,False,False,False,3,73.16666666666667
190,1067,VINCENNES, 14h36,6 Jan,70000,2175,10,gauche,8,7,False,5,M. Abrivard - 46,False,False,False,False,False,False,False,False,False,False,False
191,1068,VINCENNES, 14h36,6 Jan,70000,2175,10,gauche,8,7,False,6,"M. Mottier 1'12""40 2,9",False,False,False,False,False,False,False,False,False,False,72.66666666666667
192,1069,VINCENNES, 14h36,6 Jan,70000,2175,10,gauche,8,7,False,7,"E. Raffin 1'12""80 14",False,False,False,False,False,False,False,False,False,4,73.33333333333333
193,1070,VINCENNES, 14h36,6 Jan,70000,2175,10,gauche,8,7,False,8,"A. Barrier 1'13""80 29",False,False,False,False,False,False,False,False,False,6,74.33333333333333
194,1071,VINCENNES, 14h36,6 Jan,70000,2175,10,gauche,8,7,False,9,"A. Lamy 1'12""90 5,5",False,False,False,False,False,False,False,False,False,5,73.5
195,1072,VINCENNES, 14h36,6 Jan,70000,2175,10,gauche,8,7,False,10,"A. Abrivard - 6,2",False,False,False,False,False,False,False,False,False,False,False
196,1143,VINCENNES, 17h53,6 Jan,35000,2200,14,gauche,8,7,1.0,Funny Clemaxelle,F,3,False,Mlle.M.Lemonnier,LoicGroussard,False,[],[],41,60,False,False
197,1144,VINCENNES, 17h53,6 Jan,35000,2200,14,gauche,8,7,2.0,Fascinante Hub,F,3,False,S.e.Pasquier,D.Pasquier,False,[],[],50,34,False,False
198,1145,VINCENNES, 17h53,6 Jan,35000,2200,14,gauche,8,7,3.0,Fortuna Jiel,F,3,False,M.Abrivard,J.l.Dersoir,False,[],[],10,15,False,False
199,1146,VINCENNES, 17h53,6 Jan,35000,2200,14,gauche,8,7,4.0,Fendie Du Varlet,F,3,False,Mlle.Ch.Lefebvre,M.Dupuis,False,[],[7],64,102,False,False
200,1147,VINCENNES, 17h53,6 Jan,35000,2200,14,gauche,8,7,5.0,Fringale D'amour,F,3,False,G.Monnier,G.Lefrou,False,[],[],43,56,False,False
201,1148,VINCENNES, 17h53,6 Jan,35000,2200,14,gauche,8,7,6.0,Findy Du Jonc,F,3,False,B.Rochard,P.y.Rochard,False,[7],[],37,71,7,82.33333333333333
202,1149,VINCENNES, 17h53,6 Jan,35000,2200,14,gauche,8,7,7.0,First Class,F,3,False,E.Raffin,Ph.Moulin,1260,[],[6],6.1,6.4,False,76.5
203,1150,VINCENNES, 17h53,6 Jan,35000,2200,14,gauche,8,7,8.0,Fylla Du Goutier,F,3,False,Y.Lebourgeois,S.Guarato,2090,[],[3],3.3,3.6,2,76.5
204,1151,VINCENNES, 17h53,6 Jan,35000,2200,14,gauche,8,7,9.0,Fiona D'atout,F,3,False,D.Thomain,W.Bigeon,2370,[],"[7, 0]",16,13,3,77.5
205,1152,VINCENNES, 17h53,6 Jan,35000,2200,14,gauche,8,7,10.0,Fierte De Larre,F,3,False,A.Lamy,S.Roger,3470,"[5, 'D']",[],7.7,10,False,False
206,1153,VINCENNES, 17h53,6 Jan,35000,2200,14,gauche,8,7,11.0,Flandre,F,3,False,R.Derieux,R.Derieux,7500,[],"[1, 'D']",14,10,False,False
207,1154,VINCENNES, 17h53,6 Jan,35000,2200,14,gauche,8,7,12.0,Francolina,F,3,False,R.Joly,S.Guarato,7870,[3],[9],16,12,6,81.66666666666667
208,1155,VINCENNES, 17h53,6 Jan,35000,2200,14,gauche,8,7,13.0,First Lucernaise,F,3,False,R.Marty,F.Heon,8760,[4],[7],21,38,4,79.66666666666667
209,1156,VINCENNES, 17h53,6 Jan,35000,2200,14,gauche,8,7,14.0,Fantasia Girl,F,3,False,D.Bonne,Y.Dreux,13180,[2],[5],7.6,4.9,5,80.33333333333333
210,1250,VINCENNES, 15h49,7 Jan,150000,2850,13,gauche,7,27,1.0,Bohemian Rhapso.,F,7,deferre_anterieurs,Mlle.C.Levesque,Th.Levesque,274920,"[1, 3]",[],8.9,18,2,73.33333333333333
211,1251,VINCENNES, 15h49,7 Jan,150000,2850,13,gauche,7,27,2.0,Catalogne,F,6,deferre_posterieurs,M.Mottier,D.Mottier,285030,[3],[7],41,81,3,73.33333333333333
212,1252,VINCENNES, 15h49,7 Jan,150000,2850,13,gauche,7,27,3.0,El Catwalk,F,7,deferre_anterieurs_posterieurs,Mlle.I.Aho,Ph.Billard,360530,[4],[4],53,49,1,76.33333333333333
213,1253,VINCENNES, 15h49,7 Jan,150000,2850,13,gauche,7,27,4.0,Clara Du Pontse.,F,6,False,P.y.Verva,G.Moinon,399210,"[1, 5]",[],35,51,1,75.0
214,1254,VINCENNES, 15h49,7 Jan,150000,2850,13,gauche,7,27,5.0,Traders,M,6,False,Y.Lebourgeois,Ph.Allaire,513110,[],"[0, 4]",2.3,2.5,4,73.83333333333333
215,1255,VINCENNES, 15h49,7 Jan,150000,2850,13,gauche,7,27,6.0,Alpha Saltor,M,8,deferre_anterieurs,A.Wiels,D.Bethouart,633920,"[3, 2]",[],17,22,7,74.16666666666667
216,1256,VINCENNES, 15h49,7 Jan,150000,2850,13,gauche,7,27,7.0,Cyprien Des Bor.,M,6,False,J.l.cl.Dersoir,JoelHallais,692900,[2],[0],23,31,4,73.83333333333333
217,1257,VINCENNES, 15h49,7 Jan,150000,2850,13,gauche,7,27,8.0,Udayama,F,10,deferre_anterieurs_posterieurs,Cl.Frecelle,LoicGroussard,734680,"[8, 0]",[],125,169,1,74.5
218,1258,VINCENNES, 15h49,7 Jan,150000,2850,13,gauche,7,27,9.0,Moving On,F,9,deferre_anterieurs_posterieurs,E.Raffin,B.Goop,764318,[],"[0, 2]",17,28,1,75.33333333333333
219,1259,VINCENNES, 15h49,7 Jan,150000,2850,13,gauche,7,27,10.0,Athena De Vandel,F,8,False,A.Lamy,C.Megissier,775050,"[1, 5]",[],18,16,8,74.33333333333333
220,1260,VINCENNES, 15h49,7 Jan,150000,2850,13,gauche,7,27,11.0,Bilibili,M,7,False,A.Abrivard,L.cl.Abrivard,868800,[2],[0],4.7,2.8,False,73.0
221,1261,VINCENNES, 15h49,7 Jan,150000,2850,13,gauche,7,27,12.0,Attentionally,F,8,deferre_anterieurs,D.Thomain,P.Viel,941330,"[3, 4]",[],15,14,9,74.33333333333333
222,1262,VINCENNES, 15h49,7 Jan,150000,2850,13,gauche,7,27,13.0,Bellissima Fran.,F,7,False,M.Abrivard,M.Abrivard,1012,"['D', 'D']",[],17,17,6,74.16666666666667
223,1296,VINCENNES, 17h49,7 Jan,36000,2200,12,gauche,7,27,1.0,Elmer,H,4,False,Mme.C.Mauny,MathiasMauny,6760,"[4, 7]",[],46,103,5,81.0
224,1297,VINCENNES, 17h49,7 Jan,36000,2200,12,gauche,7,27,2.0,Espoir De L'aum.,H,4,False,S.e.Pasquier,D.Pasquier,22340,"['D', 3]",[],23,46,False,False
225,1298,VINCENNES, 17h49,7 Jan,36000,2200,12,gauche,7,27,3.0,Ero De Beaulieu,H,4,False,Mlle.C.Leclercq,Ph.Rouer,23520,"['D', 2]",[],16,33,False,False
226,1299,VINCENNES, 17h49,7 Jan,36000,2200,12,gauche,7,27,4.0,Enzo De Javie,H,4,deferre_posterieurs,D.Thomain,S.Roger,23550,"['D', 'D']",[],14,14,False,False
227,1300,VINCENNES, 17h49,7 Jan,36000,2200,12,gauche,7,27,5.0,El Julry,H,4,False,M.Abrivard,J.p.Gauvin,24810,"['D', 'D']",[],14,15,2,76.16666666666667
228,1301,VINCENNES, 17h49,7 Jan,36000,2200,12,gauche,7,27,6.0,Elton Boy,M,4,deferre_posterieurs,D.Bonne,Y.Dreux,24900,"['D', 2]",[],11,11,4,76.0
229,1302,VINCENNES, 17h49,7 Jan,36000,2200,12,gauche,7,27,7.0,Ephebe,H,4,False,F.Lagadeuc,R.Lagadeuc,27660,"[1, 1]",[],8,5.7,False,False
230,1303,VINCENNES, 17h49,7 Jan,36000,2200,12,gauche,7,27,8.0,Enjoy Dream,M,4,False,Y.Lebourgeois,Ph.Moulin,28060,[1],[5],3.8,2.4,False,False
231,1304,VINCENNES, 17h49,7 Jan,36000,2200,12,gauche,7,27,9.0,Esta Bueno,H,4,False,M.Mottier,D.Mottier,29100,"['D', 1]",[],5.9,7.4,False,False
232,1305,VINCENNES, 17h49,7 Jan,36000,2200,12,gauche,7,27,10.0,Eole Emess,H,4,deferre_posterieurs,E.Raffin,Ph.Gaillard,29120,[],"[5, 7]",8.5,9.4,False,76.0
233,1306,VINCENNES, 17h49,7 Jan,36000,2200,12,gauche,7,27,11.0,Embrun De Mai,M,4,deferre_posterieurs,F.Picot,V.Brazon,29630,[],"['D', 'D']",11,39,False,False
234,1307,VINCENNES, 17h49,7 Jan,36000,2200,12,gauche,7,27,12.0,Eliottnell One,H,4,False,G.Monnier,G.Lefrou,30540,[5],[9],17,40,3,76.5
235,1378,CORDEMAIS, 14h12,7 Jan,18000,2825,12,gauche,6,33,1.0,Draga Danover,F,5,False,P.ch.Jean,St.Provoost,False,[],['D'],53,56,False,False
236,1379,CORDEMAIS, 14h12,7 Jan,18000,2825,12,gauche,6,33,2.0,Dikina,F,5,False,A.Dabouis,O.Raffin,2520,[8],['D'],34,63,False,False
237,1380,CORDEMAIS, 14h12,7 Jan,18000,2825,12,gauche,6,33,3.0,Dora D'emma,F,5,False,R.Joly,F.Furet,4540,[],"['D', 'D']",72,78,3,77.33333333333333
238,1381,CORDEMAIS, 14h12,7 Jan,18000,2825,12,gauche,6,33,4.0,Domino Star,H,5,False,False,O.Picard,11230,['D'],[0],32,69,6,81.66666666666667
239,1382,CORDEMAIS, 14h12,7 Jan,18000,2825,12,gauche,6,33,5.0,Destiny Smart,F,5,deferre_posterieurs,F.Joseph,C.Buhigne,11700,"[8, 'D']",[],11,12,False,False
240,1383,CORDEMAIS, 14h12,7 Jan,18000,2825,12,gauche,6,33,6.0,Dalton Du Pont,H,5,False,M.Kondritz,O.Picard,25750,['D'],[1],10,6.9,5,80.33333333333333
241,1384,CORDEMAIS, 14h12,7 Jan,18000,2825,12,gauche,6,33,7.0,Dame De Boise,F,5,deferre_anterieurs,M.Daougabel,B.Marie,26400,['D'],[1],9.7,8.9,False,False
242,1385,CORDEMAIS, 14h12,7 Jan,18000,2825,12,gauche,6,33,8.0,Deesse Elicia,F,5,False,Mlle.M.Lemonnier,S.Tessier,28290,[4],[6],10,18,4,78.16666666666667
243,1386,CORDEMAIS, 14h12,7 Jan,18000,2825,12,gauche,6,33,9.0,Dryade Fac,F,5,deferre_anterieurs_posterieurs,F.Prioul,C.j.DeLeeuw,34050,"['D', 'D']",[],12,7.7,False,False
244,1387,CORDEMAIS, 14h12,7 Jan,18000,2825,12,gauche,6,33,10.0,Dryade Du Gouti.,F,5,False,B.Rochard,Th.Duvaldestin,37200,"['D', 4]",[],2.9,4.1,2,76.83333333333333
245,1388,CORDEMAIS, 14h12,7 Jan,18000,2825,12,gauche,6,33,11.0,Douna Turgot,F,5,False,CedricTerry,F.Terry,38200,"[3, 2]",[],3.7,2.9,False,76.66666666666667
246,1389,CORDEMAIS, 14h12,7 Jan,18000,2825,12,gauche,6,33,False,Dusty,False,False,False,False,False,False,False,False,False,False,False,False
247,1502,LA CEPIERE., 14h00,7 Jan,17000,2325,17,droite,13,25,1.0,Calie De La Cou.,F,6,deferre_anterieurs_posterieurs,M.Heurtebise,P.Monthule-,18420,[5],['R'],17,16,False,False
248,1503,LA CEPIERE., 14h00,7 Jan,17000,2325,17,droite,13,25,False,Carton,False,False,False,False,False,False,False,False,False,False,False,False
249,1504,LA CEPIERE., 14h00,7 Jan,17000,2325,17,droite,13,25,3.0,Charmeuse Belri,F,6,deferre_anterieurs_posterieurs,Mlle.M.Chabran,G.Jeanneton-,21730,['D'],[0],3.9,6.1,False,False
250,1505,LA CEPIERE., 14h00,7 Jan,17000,2325,17,droite,13,25,4.0,Celado,H,6,False,Mlle.A.Podio,G.Paille-,22090,[],"[0, 0]",107,169,False,False
251,1506,LA CEPIERE., 14h00,7 Jan,17000,2325,17,droite,13,25,5.0,Crack Des Noyers,H,6,False,Mlle.Ch.Louas,J.Denneman-,23770,"[4, 7]",[],8.6,8,2,78.0
252,1507,LA CEPIERE., 14h00,7 Jan,17000,2325,17,droite,13,25,6.0,Camille De Lorg.,F,6,deferre_anterieurs_posterieurs,Mlle.M.Maumela,D.Prost-,23780,[],"[6, 7]",43,32,False,False
253,1508,LA CEPIERE., 14h00,7 Jan,17000,2325,17,droite,13,25,7.0,Coeur Du Granit,H,6,False,Mlle.E.Privat,R.Ortega-,25810,[8],[8],28,48,False,False
254,1509,LA CEPIERE., 14h00,7 Jan,17000,2325,17,droite,13,25,8.0,Cabo San Luca,H,6,deferre_anterieurs,Mlle.CharleneBut.,R.Debue-,26270,"[2, 0]",[],16,12,7,79.0
255,1510,LA CEPIERE., 14h00,7 Jan,17000,2325,17,droite,13,25,9.0,Balzac D'any,H,7,deferre_posterieurs,Mlle.C.Saout,L.Ligot-,29040,[],"['D', 'D']",95,57,4,78.5
256,1511,LA CEPIERE., 14h00,7 Jan,17000,2325,17,droite,13,25,10.0,Brio Des Geniev.,H,7,deferre_anterieurs_posterieurs,Mlle.M.Bort,X.Thielens-,29380,[],"['R', 6]",95,87,6,78.83333333333333
257,1512,LA CEPIERE., 14h00,7 Jan,17000,2325,17,droite,13,25,11.0,Cooper Club,H,6,deferre_posterieurs,S.Zamparo,M.Cantin-,32140,[],"[5, 8]",34,14,False,77.83333333333333
258,1513,LA CEPIERE., 14h00,7 Jan,17000,2325,17,droite,13,25,12.0,Bouba Thoris,H,7,False,Mlle.M.Blot,F.Clozier-,32210,[],"[7, 5]",15,18,1,80.5
259,1514,LA CEPIERE., 14h00,7 Jan,17000,2325,17,droite,13,25,13.0,Bye Bye Somolli,H,7,False,Mme.LaetitiaGout,Ch.Haret-,48150,[],"['D', 8]",47,76,5,78.0
260,1515,LA CEPIERE., 14h00,7 Jan,17000,2325,17,droite,13,25,14.0,Comme Chez Nous,H,6,deferre_anterieurs_posterieurs,Mlle.D.Posthumus,Y.Henry-,57620,['D'],[0],33,23,8,78.66666666666667
261,1516,LA CEPIERE., 14h00,7 Jan,17000,2325,17,droite,13,25,15.0,Cache Coeur,H,6,False,J.d.Ferreira,Y.Henry-,59130,"[3, 1]",[],2.9,2.6,3,77.66666666666667
262,1517,LA CEPIERE., 14h00,7 Jan,17000,2325,17,droite,13,25,16.0,Bise Delo,F,7,False,Mlle.M.Lable,K.Thonnerieux-,59670,[],"[4, 6]",12,17,9,79.0
263,1518,LA CEPIERE., 14h00,7 Jan,17000,2325,17,droite,13,25,17.0,Baccarat Desbois,H,7,False,T.Bord,J.a.Eliphe-,63620,[8],[0],95,35,False,False
264,1607,LA CEPIERE., 17h31,7 Jan,13000,2325,13,droite,13,25,1.0,Elan De Celland,M,4,deferre_posterieurs,J.d.Ferreira,G.Beaufils-,False,[],"['D', 'D']",37,71,False,False
265,1608,LA CEPIERE., 17h31,7 Jan,13000,2325,13,droite,13,25,2.0,Evasion Douce,F,4,deferre_anterieurs_posterieurs,Mlle.M.Chabran,N.Mourot-,False,[],"[0, 9]",16,13,False,False
266,1609,LA CEPIERE., 17h31,7 Jan,13000,2325,13,droite,13,25,3.0,Elfy De Benac,F,4,False,Mlle.Ch.Louas,P.m.Manceau-,False,[],"[6, 7]",17,28,5,80.33333333333333
267,1610,LA CEPIERE., 17h31,7 Jan,13000,2325,13,droite,13,25,4.0,Emotion Narcy,F,4,deferre_anterieurs_posterieurs,J.Matignon,D.Brossard-,1380,['D'],['D'],8.8,14,3,79.66666666666667
