,id,lieu,heure,jour,prix,distance,nombre de partants,corde,température,vent,numero de départ,nom cheval,sexe cheval,age cheval,fer,driver,entraineur,gain,musique monté,musique attelé,cote ouverture,cote fermeture,place,temps : en secondes
538,3262,CABOURG, 19h44,28 Déc,32000,2850,18,droite,5,14,7,Vivario Du Bell.,H,7,deferre_anterieurs_posterieurs,F.Letonturier,A.a.David,114340,[],"[9, 3, 8, 'D']",36,68,4,75.0
539,3263,CABOURG, 19h44,28 Déc,32000,2850,18,droite,5,14,8,Aude Des Couper.,F,6,deferre_posterieurs,B.Rochard,J.Riallot,124870,"[1, 'D']","[7, 0]",3.9,5.1,False,False
540,3264,CABOURG, 19h44,28 Déc,32000,2850,18,droite,5,14,9,Uccello De Phens,H,8,deferre_anterieurs_posterieurs,Mlle.NoemieHardy,S.Hardy,125490,"[0, 5, 6]",[0],27,37,7,75.66666666666667
541,3265,CABOURG, 19h44,28 Déc,32000,2850,18,droite,5,14,False,Vidocq,False,False,False,False,False,False,False,False,False,False,False,False
542,3266,CABOURG, 19h44,28 Déc,32000,2850,18,droite,5,14,11,Unique Gowan,F,8,deferre_anterieurs_posterieurs,J.y.Ricart,B.Goop,127090,"[4, 2, 2, 9]",[],11,13,6,75.66666666666667
543,3267,CABOURG, 19h44,28 Déc,32000,2850,18,droite,5,14,12,Pantarei Ans,M,7,deferre_posterieurs,Cl.ch.Vaugrante,B.Goop,128870,[],"[9, 5, 7, 'D']",56,58,False,False
544,3268,CABOURG, 19h44,28 Déc,32000,2850,18,droite,5,14,13,Albertains,M,6,deferre_anterieurs_posterieurs,Mlle.L.Balayn,J.m.Guillotte,129820,"[3, 1, 1, 1]",[],5.2,4,False,False
545,3269,CABOURG, 19h44,28 Déc,32000,2850,18,droite,5,14,14,Chatain,H,7,deferre_posterieurs,F.Prioul,V.Lacroix,131563,[2],"[0, 0, 0]",6.9,4.9,False,False
546,3270,CABOURG, 19h44,28 Déc,32000,2850,18,droite,5,14,15,Altonico,H,6,False,False,JulienRaffestin,131880,[2],"['D', 2, 0]",11,11,3,75.0
547,3271,CABOURG, 19h44,28 Déc,32000,2850,18,droite,5,14,16,Varnac,M,7,deferre_anterieurs,Mlle.AudreyLaroc.,Th.Devouassoux,133570,[],"[0, 8, 6, 1]",17,40,5,75.33333333333333
548,3272,CABOURG, 19h44,28 Déc,32000,2850,18,droite,5,14,17,Un Fleuron Du P.,H,8,deferre_anterieurs_posterieurs,H.Guerot,JulienRaffestin,134310,"[0, 8]","[0, 6]",89,91,False,74.66666666666667
549,3273,CABOURG, 19h44,28 Déc,32000,2850,18,droite,5,14,18,Angelina B.r.,F,8,deferre_posterieurs,A.Prat,B.Goop,134719,[3],"[3, 0, 5]",11,8.3,False,False
